date,time,headline,label
2021-04-17,00:02:39,非常 好看 的 一 部 電影 ！ 超 感動 ！ 大推 ,1
2021-04-17,00:05:10,真的 很 好看   喜歡 演員 們 在 戲 裡 的 細膩 演技 ， 帶動 觀眾 的 情緒 在 最後 會 跟著 潰堤 ,1
2021-04-17,01:27:52,"真的 大推 
 好看 👍  雙方 演技 都 真的 很 好   能 演 到 心坎 裡 ",1
2021-04-17,07:38:59,我 覺得 滿 好看 的 雖然 沒有 預期 中 快掉 一 包 面紙 但 可以 感受到 演員 的 情緒 ,1
2021-04-17,13:40:40,"好笑 又 感動 的 故事 
 支持 國片 建議 一定 要 來 看 ",1
2021-04-17,13:47:14,好看 ~ 好看 ~ 好看 ！ 哭爆 ~ 哭爆 ~ 哭爆 ！ ,1
2021-04-17,13:57:35,雖然 是 翻拍 韓片 ， 但 有 拍出 台式 到 地 的 感覺 ， 邱澤 演技 大 爆發 ， 主題曲 也 很 棒👍🏻 ,1
2021-04-17,14:05:07,"雖然 邱澤 演 的 角色 屬 浮誇 不實 的 個性 ， 但是 邱澤 演技 真的 很 好 ， 有 笑 有 淚 ， 感人 肺腑 😭
 很 久 沒 看 國片 ， 後段 的 親情 真的 讓 人 眼淚 潰堤 的 不能 自己 。 
 蔡振南 也 是 很 厲害 ⋯
 好 喜歡 好 喜歡 這 部 片 ， 茄子蛋 的 歌 也 很 加分 ， 整 部 片 無 冷場 ， 推薦給 考慮 要 看 的 人 ， 要 記得 帶 衛生紙 喔 ！ ",1
2021-04-17,17:47:32,我 第一 次 看 電影 還 能 學到 台語    啥 款 ,1
2021-04-17,21:58:38,真的 太 好看 了 ！ 沒 上來 留言 過 幾 次 一定 要 來 推薦 ！ ,1
2021-04-17,22:17:32,邱澤 演 得 非常 好 ， 是 有 層次感 的 ， 真的 很 好看 ,1
2021-04-18,07:25:22,"great
 邱澤 很 可愛 
 希望 再 看 一 次 ",1
2021-04-18,14:24:57,非常 非常 非常 好看   又 感人   導演 劇本 劇本 好 ,1
2021-04-18,14:34:10,我 喜歡 。 讓 我 笑 的 很 開心 也 哭 的 很 慘 ， 享受 看 電影 的 時間 。 ,1
2021-04-18,15:22:00,"超讚 讚讚 推爆 ❤️
 邱澤 有夠 帥 
 電影 中 的 親情   愛情 都 走進 心 裡面 ， 有 大大 的 共鳴 ",1
2021-04-18,16:39:33,"前面 很 可愛 ， 笑 得 很 開心
 後面 . . . . 不 說 了 衛生紙 準備好 哭 到 瘋吧
 真的 很 好看 ！ ！ ！ ",1
2021-04-18,17:55:01,好 哭 喔 哭起來 讚讚 讚讚 讚讚 很 讚 啊 ,1
2021-04-18,22:41:19,眼眶 濕 了 又 乾 ， 乾 了 又 濕 ， 雖然 是 抱 著 看 喜劇 的 心情 進 戲院 的 ， 但 也 意外 感受到 台灣 拍 本土 劇情片 的 能量 ， 與 演員 從 電視 到 大 銀幕 ， 進步 的 實力 與 努力 ， 想必 會 在 今年 的 頒獎 典禮 聽到 這 步片 很多 次 吧 ！ ,1
2021-04-19,13:40:19,非常 好看 ， 朋友 還 第二 刷 ， 台片 有 這 種 水準 算 很 好 了 ！ ,1
2021-04-19,15:27:20,"比 想像 中 好看   左邊 右邊 的 女生 都 哭爆 了 ~
 適合 帶 女生 去 看 的 電影 ~ 
 雖然 感人 都 沒 戳中 我 的 哭 點   所以 我 是 沒 哭 ~ 
 但 看 女生 哭 就 很 爽  哈哈 ! ",1
2021-04-20,06:52:51,某 種 程度 的 愛情 ， 常常 是 一 種 自以爲 為 了 對方 好 的 觀點 ， 決定 了 未來 的 發展 ， 幸而 有 了 演技 在 線 的 發揮 ， 讓 故事 變 得 立體 飽滿 ,1
2021-04-20,12:54:52,好看 ！ ！ 準備 2 刷 了 ， 演員 都 有 到位 ,1
2021-04-21,10:25:37,淚流滿面 。 邱澤 好帥 ， 男女 主角 都 很 會 演 ， 有 讓 我 入戲 ,1
2021-04-22,02:43:43,後面 情緒 跟 著 劇情 一直 疊加上去 . . . 很 感人 ,1
2021-04-23,00:40:55,"很 接 地氣 一 部 片 ， 男 主角 演 的 很 好 
 好 好看   推推 ",1
2021-04-23,22:42:36,雖然 是 翻拍 ， 劇情 很 荒謬 ， 但 後段 還是 爆哭 哈 哈哈 ～ ,1
2021-04-24,00:55:09,看 著 看 著 就 有 歌詞 浮現出來 “ 最後 的 疼愛 是 手 放開 ” . . . 最後 還是 很 灑狗血 ！ ,1
2021-04-24,20:25:30,讓 我 想 再二 刷 的 電影 ， 笑 到 不行 ， 哭 到 不行 ,1
2021-04-24,22:23:57,有 笑 有 淚 的 一 部 電影 ， 演員 演技 也 很 好 ， 片 中 場景 很 有 帶入感 ， 比如 廟 、 路邊攤 、 本土味 的 銀行 等等 ， 真的 推 ！ ,1
2021-04-24,22:48:46,整 部 電影 從頭到尾 都 很 精彩 ！ 從 開頭 的 笑 到 翻肚 、 到 結尾 的 感動 落淚 。 邱澤 的 演技 大 爆發 ， 值得 進 戲院 觀賞 ！ ,1
2021-04-25,17:12:09,哭 到 無法 自拔 ～ 啜泣聲 停 不 下來 ！ 超級 好看 想 去 二 刷 了 ,1
2021-04-25,18:07:39,讚讚 讚讚 讚讚 讚讚 讚讚 讚讚 讚讚 讚讚 讚讚 ,1
