date,time,headline,label
2021-03-12,03:01:00,很 好看 ， 也 不會 太 小朋友 的 電影 ， 整體 流暢 不 悶 ， 也 蠻 療癒 的 ,1
2021-03-12,11:08:28,"和 以往 的 迪士尼 卡通 很 不 一樣 
 有趣 好看 完全 不 冷場 ",1
2021-03-12,15:58:51,非常 的 好看 ！ 感人 ， 幽默 ， 好笑 ！ 真的 很 值得 去 看 的 好 片 ！ 大推 ,1
2021-03-12,19:35:55,本來 沒 抱有 太 大 的 期望 ， 看完 感覺 超 好看 不管 劇情 人物 有 哭 有 笑 超乎 預期 ， 大人 小人 都 看 的 很 開心 值得 大家 去 欣賞 ,1
2021-03-13,22:47:23,這 次 的 迪士尼 動畫 ， 畫面 很 精緻 、 動作 場面 精彩 、 音樂 很 好聽 、 劇情 很 棒 再 加上 滿 感人 的 ， 很 好看👍 ,1
2021-03-13,23:56:45,劇情 緊湊 ， 好笑 又 感動 ， 推薦 。 不愧 是 迪士尼 ， 寓意 深遠 。 ,1
2021-03-14,03:32:44,"迪士尼 真的 是 一 個 神 等級 的 公司 . . 
 今年 最 後悔 的 是 賣掉 他 的 股票 ",1
2021-03-14,13:52:44,二 刷 看出 轉折 前 的 細節 ， 在 龍牙 反派 拿 弩箭 指 著 水龍 時 ， 龍心 公主 如 龍脊 倖存 者 所 說 的 ， 被 憤怒 蒙蔽 雙眼 ( 仍 不 信任 他人 ， 包括 對 水龍 其實 也 沒有 完全 信任 )   所以 將 馬來劍 彈出 ， 反派 龍牙 驚嚇 之 虞 誤 扣 箭 矢板機 ， 好 引發出 blablabla 如同 水龍 提及 信任 力量 的 後續 轉折 ,1
2021-03-14,18:54:31,和 以往 迪士尼 的 公主 故事 不同 ， 有 親情 友情 的 感動 在 裡面 ， 又 有趣 的 冒險 故事 ， 動畫 景色 美 ， 音樂 好聽 ， 值得 重覆 回味 思索 ， 會 有 想要 去 電影院 再 看 一 次 衝動 ， 大小朋友 都 會 變 和 拉雅 一樣 的 龍迷 ,1
2021-03-14,21:40:43,非常 棒 的 一 部 動畫 ， 很 適合 全 家 一起 觀賞 ， 無論 是 劇情 架構 或 故事 走向 ， 都 是 一流 的 ， 畫面 的 處理 更 是 凸顯 迪士尼 的 用心 與 專業 ， 本 次 劇情 去 除了 愛情 ， 把 親情 、 友情 做 一 個 教育 層面 的 昇華 ， 實在 太 值得 推薦 了 ！ ,1
2021-03-14,22:22:33,值得 一 看 ~ 場景 美麗 ， 劇情 溫馨 ， 裡面 的 龍 還 有 主角 的 夥伴 都 毛茸茸 ， 好 可愛 唷 ,1
2021-03-14,23:22:45,"好看 , 就 是 好看 , 主題曲 也 好聽 , 迪士尼 首次 以 東南亞 的 人物 做為 故事 主軸 , 亞洲 之 光 ",1
2021-03-15,22:07:53,超級 好看 ， 女兒 也 超級 喜歡  👍 ❤ ,1
2021-03-17,20:44:30,超 好看 內容 沒 拖到 戲 已經 二 刷 而且 女 主角 越 看 越 漂亮 😂 ,1
2021-03-19,07:42:54,還 滿 不錯 看 的 。 尤其 是 兩 人 在 武打 的 動作 真的 很 生動 ,1
2021-03-21,17:31:14,"不 知道   評價 低 的 人 是 有沒有 在 看 
 電影 不 長   但是 該 演 的 內容 都 有 演到 
 是 一 部 勵志 的 電影   適合 小朋友 去 看 😉 ",1
2021-03-21,18:46:04,這 部 真的 超級 好看 ， 直接 給 五星 ， 劇情 超級 好 ， 畫風 很 美 ， 真的 是 一 部 很 厲害 的 電影👍 ,1
2021-03-24,14:01:35,3/14 帶 小 一女兒 去 看 這 部 電影 ， 好看 ， 動畫 也 很 不錯 。 ,1
2021-03-25,00:06:07,好看 。 好棒 。 小朋友 必 看 。 信任 很 重要 。 ,1
2021-03-25,04:08:21,是 部 大人 也 會 覺得 好看 的 動畫片 ！ ,1
2021-03-25,22:32:12,製作 非常 精彩 ， 細膩 ， 有 劇情 ， 教育性 ， 讚 ,1
2021-03-26,17:56:06,真的 很 好看 ， 片頭 一 開始 的 音樂 節奏 與 風格 就 非常 的 吸引人 繼續 看下去 。 劇情 寓意 也 很 棒 ！ 是 我 個人 覺得 最 好看 的 迪士尼 電影 ！ ,1
2021-03-28,18:14:19,裡面 人物 造型 都 有 很 新穎 的 感覺 ， 沒 冷場 劇情 也 感人 。 推薦 ！ ,1
2021-03-28,21:23:46,還 不錯 ， 原本 以為 以 龍 為 主角 會 是 中國風 ， 看 了 之後 才 知道 原來 是 走 印度風 ， 但 好看 就 是 好看 ， 迪士尼 真的 強 ( 真人版 花木蘭 不 算 ) 。 ,1
2021-03-30,23:36:17,去 電影院 看 這 部 片 算是 給 自己 的 生日 禮物 ， 非常 慶幸 自己 沒有 錯過 這 部 好 片 ， 坦白 說 是 因為 同 檔期 的 片子 我 沒有 感興趣 的 ， 想 著 這 部 片 也 快 下檔 了 就 給 他 一 個 機會 ， 我 是 一 個 看 電影 很 容易 分心 的 人 ， 這 幾 年 幾乎 很 少 有 哪 部 電影 是 能 讓 我 從頭到尾 都 興致 盎然 看完 的 ， 拉雅 卻 讓 我 越 到 結局 越 有 種 捨不得 的 情緒 ， 聽完 片尾區 才 捨得 走出 戲院 ， 老梗 拍出 新意 不 是 件 容易 的 事情 ， 還 沒 看 的 拜託 去 看看 吧 ， 不會 後悔 的 ， 真的 ,1
2021-04-03,10:12:51,迪士尼 總是 不會 讓 人 失望 ， 覺得 這 部 片 讓 人 相當 過癮 ， 再次 呈現 不用 華麗 外表 包裝 ， 智慧 與 自信 的 魅力 足夠 閃耀 周圍 的 人們 了 ！ 是 部 不論 男女 老少 都 會 喜歡 的 電影 ： ） ,1
2021-04-03,19:19:51,非常 好看 ，   善良 的 西蘇 讓 人 好 感動 ！   勇敢 的 拉雅 ，   展現 不 一樣 的 公主 風格 ！ ,1
2021-04-03,20:28:00,好看 ， 雖然 龍 有點 醜 ， 但 故事 很 精彩 ,1
2021-04-04,16:39:23,覺得 很 好看 ， 節奏 很 明快 ， 故事 感人 ， 動畫 很 美 ,1
2021-04-05,20:26:10,"當初 看 預告 和 朋友 說 這 龍 有點 醜 , 但 帶有 龍 . 傳說 和 濃厚 東亞 風格 的 要素 很 吸引 我 ! 
 看完 也 不 讓 我 失望 ~ 故事 有點 緊湊 , 但 配樂 . 場景 都 很 棒 ",1
2021-04-07,12:17:06,為什麼 那麼 好看   感動   動畫 很多 電影院 都 沒有   真的 蠻 可惜 . . . . .   不管 小孩 成年人 都 適合 👀 真心 推薦 .. ,1
2021-04-10,01:04:26,真的 很 好看 ！ 人物 和 背景 都 很 用心 ， 劇情 和 故事 也 很 感人 ！ 真的 非常 推薦 ！ ,1
