date,time,headline,label
2020-10-31,02:37:12,"嘴平 真的 太 萌 了 啦 ！ ！ ！ 
 我 真的 是 為 了 大哥 來 留言 的 ～～～～～ ",1
2020-10-31,02:42:18,"超級 好看 ！ ！ 把 漫畫 拍 的 太 好 了 
 經費 燃燒 🔥 ",1
2020-10-31,02:53:43,太 帥 了 啊 😭😭😭 整 部 片 很 好 哭 ,1
2020-10-31,03:04:20,前面 還 蠻 好看 的 ， 但 認為 後面 有點 拖 ( 可能 習慣 快 轉 XD ) ， 但 整體 上 還是 不錯 的 ～～～ ,1
2020-10-31,04:04:17,畫面 特效 非常 精緻 ！ 而且 每 位 聲優 聲音 都 非常 好聽 ！ 跟 角色 本身 完全 沒有 衝突 ！ 是 聲控 的 人 絕對 會 喜歡 這些 角色 的 聲音 😆 日本 聲優 真的 強 ～ 哭戲 或是 慘叫 吶喊 崩潰 的 聲音 情緒 表達 在 角色 上 充分 發揮 👍 劇情 有笑 有 淚 ， 真的 很 喜歡 煉獄 杏壽朗 這麼 溫暖 強大 的 角色 。 最後 再 說 一 句 … … 煉獄 大哥 才 沒有 輸 ！ ！ ！ ！ ！ 沒有 輸 ！ ！ ！ ！ ！ ( ;´༎ຶД༎ຶ` ) ,1
2020-10-31,04:26:42,即使 知道 劇情 ， 動畫 的 張力 依然 讓 人 很 有 帶入感 ， 觸動 人心 。 ,1
2020-10-31,04:59:57,動畫 確實 ！ 精細 ！ 大哥 陽光 的 個性 。 確實 好看 。 剛 看到 噴說 小孩 看 。 當場 被 圍攻 。 真別 蠢 到 得罪 19 年 霸權 ！ 超越 海賊王 ！ ,1
2020-10-31,08:24:13,！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ,1
2020-10-31,09:18:13,"衝 著 炎柱 、 UFOtable 上 電影院   真的 沒有 辜負 我 的 期待 阿 ! ! ! ! 

 炎柱 真的 太 帥 太 帥 了   熱血 灑淚 的 電影 ! ! ! 

 真心 推薦到 電影院 觀賞 ",1
2020-10-31,09:38:45,"這 是 我 第一 次 網評 ， 因為 實在 太 好看 啦 ！ 動畫 整體 配樂 , 品質 , 人聲 都 做到 位 ， 整 個 影廳 都 是 唾泣聲 ， 非常 勵志 且 感人 的 動畫 ， 強力 支持 五星 ， 希望 票房 能 破 世界 記錄 。 ",1
2020-10-31,09:40:31,"只 能 說 ， 去 看 就 對了 
 絕對 不會 後悔 的 
聲優 ， 劇情 ， 畫面 ， 音效 
 鋪陳 ， 都 沒有 話 說
 看過 動畫 及 漫畫 
 沒有 流淚 ， 但 《 熱淚盈眶 》 ",1
2020-10-31,09:46:05,"神作 ! !   很多 地方 漫畫 都 帶過 而已   電影版 直接 幫 他 把 過程 加上去   完全 完美 
 然後 勸 各位 沒 看過 的 別 來 看 影評   哈哈  衣錠 很多 雷 ",1
2020-10-31,09:59:19,雖然 早 就 看過 漫畫版 . 已經 知道 劇情 . 但是 進 電影院 看 爽度 就 是 不 一樣 ,1
2020-10-31,10:30:05,真的 太 好看 啦 ！ ！ ！ ！ ！ ！ ！ ！ ！ ,1
2020-10-31,10:51:46,如果說 跟 累 交手 那 段 算 燃燒 經費 的話 ， 那 無限 列車 等於 是 燃燒 了 兩 個 小時 🤣🤣🤣 ,1
2020-10-31,10:58:25,好看 ， 此 片 是 建立 在 看過 動畫版 或 漫畫版 ， 不然 也 先 找找 懶人包 ， 了 解 一下 人物 關系 ， 跟 性格 ， 在 底下 在 那邊 酸 真是 沒 水準 ， 不 建議 跟 風仔 觀看 ， 不要 再 秀 下限 了 ,1
2020-10-31,11:17:23,非常 好看    電影版 的 張力 跟 漫畫 完全 不 在 一 個 檔次 ,1
2020-10-31,12:06:26,表現 得 很 到位 ~ 絕無 冷場 ! ! 我 誠心 推薦給 大家 觀賞 ,1
2020-10-31,12:21:54,太 好看 了 ， 毫無 冷場 後面 超 感人 的 ,1
2020-10-31,13:13:48,"超級 好看 我 哭 了 2 次 我們 全 家 
 都 哭 了 ！ ！ ！ ",1
2020-10-31,14:23:54,"太 好看 了 ！ 

 絕對 要 進 戲院 看 ！ 切記 不要 偷錄 哦 ！ ",1
2020-10-31,15:31:31,"劇情 精彩   音樂 好聽   準備 二刷
 然後 看完 電影 時   發現 有 小妹妹 穿成 彌 豆子 的 樣子   好 可愛 ！ ！ ",1
2020-10-31,16:43:52,太 好看 了 ， 後面 很 感人 ~~~~~ ,1
2020-10-31,18:11:26,後面 很 感動 ， 音效 與 畫面 都 很 棒 ， 值得 推薦 ！ ,1
2020-10-31,18:17:33,不管 是 音效 還 畫面   真的 很 棒   很 熱血   有 笑 有 淚   真的 很 好看 ～ ,1
2020-10-31,19:34:03,"無 冷場   音效   畫面 都 很 值得 進 電影院 觀賞 
 後面 真的 很 感傷   記得 帶 面紙 ",1
2020-10-31,20:04:20,"中間 的 劇情 ~ 感覺 帶 得 有點 趕 ~ 
 或許 是 要 交代 每 個 人 的 夢 中 故事 加上 劇場版 時間 有限 有關
 最後 才 將 劇情 帶 往 一 個 高峰 ~ 
炎柱 太 帥氣 了 ~ ",1
2020-10-31,20:08:49,比 我 想像 的 還 好看 ， 竟然 比 第一 季 19 集 還 好看 ,1
2020-10-31,20:15:20,果然 不負眾望 ， 一定 要 看 ！ ！ 畫面感 真的 太 棒 ， 炎柱 真的 太 帥 太 厲害 了 ， 許願 後續 繼續 出 動畫 或 劇場 版💗 ,1
2020-10-31,20:23:05,"感人   無 冷場   有 質感   好看  
 適合 大人 小孩 一起 看 ",1
2020-10-31,20:54:33,堅持 沒 看 漫畫 是 對 的 ， 雖然 已經 猜到 結局 但是 還是 邊 看 邊 緊張 ， 片尾曲 的 肖像畫 QQ ,1
2020-10-31,21:36:12,"比 漫畫 好看 兩百 倍 
 可以 二 刷 三 刷 沒 問題 
 我 的 大哥 啊 ！ ！ ！ ！ ！ ",1
2020-10-31,21:46:32,"我 看到 最後 好 難過 都 哭 了 

 實在 是 很 好看 ! ! ! ",1
2020-10-31,21:46:53,"雖然 看過 漫畫 , 但 看 動畫版 卻 減不了 我 觀看 的 興致 ; 動畫版 把 打鬥 畫面 和 劇情 的 細膩度 提高 了 更 高 的 境界 , 尤其 是 後面 炎住 和 上弦參 的 對決 更 是 張力 十足 ! 我 個人 真的 非常 推薦 大家 去 電影院 觀看 ~~~ 但是 , 不要 偷拍 喔 !^^ ",1
2020-10-31,22:04:42,從來 沒 看過 鬼滅 之 刃 ， 只 知道 現在 的 小孩 都 在 聊 這些 ， 和 老公 帶 國小 的 孩子 去 看 。 一 開始 挺 擔心 內容 是否 太過 血腥 考慮 了 非常 非常 久 ， 但 又 想說 這麼多 人 帶 孩子 去 看 應該 沒 問題 吧 ! 剛剛 看完 回來 ， 我 只 能 說 ~ 真 他 x 的 好看 ， 天阿 ! 原來 就是 這樣 孩子 才 會 如此 喜歡 ， 我 不 是 很 會 說話 ， 只 能 說 ! 從頭到尾 無 冷場 ， 有 好笑 的 和 感人 的 ， 非常 值得 去 看 ! 我們 也 曾 年輕 過 呀 ! 我們 也 有 童年 時 追隨 的 英雄 。 如果 你 是 當 父母 的 ， 小孩 如果 喜歡 這 類型 的話 ， 千萬 不要 猶豫 了 ， 一定 要 帶 他們 去 看 ~~~~~ 真的 ! ,1
2020-10-31,22:09:27,真的 超 好看 ， 全程 大家 都 靜悄悄 的 都 不 敢 鬆懈 ， 最後 炭治郎 的 話 真的 是 逼哭 全 場 ,1
2020-10-31,22:52:35,又 精彩 又 賺 人 熱淚 ， 一定 要 進 電影院 持 ! ! 沒想到 電影 照 著 漫畫 劇情 走 能 做到 這 個 程度 ， 不愧 為 經費 之 刃 ! ,1
2020-11-01,00:07:00,"幾乎 沒有 留 過 言 的 我 ， 為了 推薦 鬼滅 來 了 ！ 
好 作品 請 用 行動 支持 。 ",1
2020-11-01,00:13:37,今天 終於 把 等 了 一 年 的 鬼滅 之 丒 無限 列車篇 看完 了 ~ 不管 是 音效 還 畫面 真的 很 棒 很 熱血 ~ 有 笑 有 淚 ~ 超 好看 ~~ 中間 ~ 還 有 後面 ~ 被 感動 了 兩 次 哭爆 XD~ 本來 想 忍住 不 哭 的 ~~ 還是 受 不 劇情 的 感動 ! QQ~~ 還 沒 看 的 ~ 趕快 把 動畫版 看完 再 去 看 劇場版 ~~ 期待 趕快 有 第二 季 ~~~ 炎柱 大哥 沒有 輸 呀 ~~>< ! ,1
2020-11-01,00:17:26,真的 好看 啊 啊 啊 還 有   ！ 我 大哥 才 沒 輸 😭 ,1
2020-11-01,00:25:39,"真的 超級 推薦 的 
 上 炫 12 鬼 月 之 三 好強
 最後 真的 好 感動   會 哭慘 
炎柱   很 強 。 贏 了 ",1
2020-11-01,00:29:57,好看   感動   看到 人 的 內在 跟 潛意識    音效 配 的 真 好   真的 很 棒 ,1
2020-11-01,00:48:41,超 好看   流下 幾 滴 淚 了   真是 神作 😭😭😭😭 ,1
2020-11-01,00:57:07,真的 是 神作 ！ 竟然 有 人 可以 看到 使用 夢 之 呼吸 ， 在 緊張 緊湊 的 氣氛 之下 還可以 打呼到 影廳 內 的 人們 議論紛紛 使 我 無法 專心觀影 ， 讓 我 必須 要 二 刷 來 好好 認真 的 看 完整 啊 ！ ！ ！ ！ ！ ,1
2020-11-01,02:29:55,馬的   說 漫畫 有 什麼 好 哭 的 ， 乾 到 後面 炎柱 哭到 稀哩 嘩啦   全 場 窸窸 窣窣 的 掏 衛生紙 ， 超靠 北 ⋯ ,1
2020-11-01,02:58:23,"只有 好看 ， 沒有 其他 了 
 就 是 神作 阿 ！ ！ ！ ",1
2020-11-01,02:59:20,"炎柱 大哥 真的 值得 我 二 刷 啊 ！ ！ 
 配樂 也 真的 讓 人 猜不透 超級 驚訝 ！ ！ ",1
2020-11-01,04:17:32,神作 中 的 神作 ！ 我 愛 炎柱 ！ 戰鬥 畫面 有夠 漂亮   不愧 是 經費 之 呼吸 ！ 真的 要 帶 一 大 包 衛生紙 啦   哭到 忘記 自己 欸 ,1
2020-11-01,10:45:53,好好 看⋯ 也 好 感人   後面 整 個 哭 到 不行 😭 ,1
2020-11-01,11:51:51,"全 場 坐滿 ， 衛生紙 哭好 哭滿 。 將近 兩 個 小時 ， 都 觸動 著 我 的 心 。 我 沒有 看過 動漫 ， 就 直 衝 著 去 看 🤣 看完 立馬 回去 找 漫畫 回看 。 先 做 功課 再 去 看 ， 感覺 一定 更 不同 。 我 有 可能 是 全 場 最 老 的 🙄 衝 著 日本 牧 者 推薦 善 與 惡 ， 而 去 看 。 雖然 是 劇場版 卡通 動漫 ， 但 我 覺得 真的 回看 很多 遍 ！ ！ 炭治郎 和 杏壽郎 還 有 彌豆子 . . （ 沒有 看到 cosplay 彌 豆子 咬 竹子 的 人 ， 也 沒 穿 羽織 的 🤪 ） 
 反正 ， 不 多 說 ， 與其 問 人 ， 不如 直接 去 看 👍
Ps : 哭慘 了 😭😭😭 ",1
2020-11-01,11:52:58,今年 最 期待 動畫 電影 ， 沒 辜負 我 的 期待 ， 製作 精良 、 聲優 音效 入戲 、 人物 刻畫 表現 都 極 佳 ， 拜託 幽浮出 第二 季 啊 啊 ！ ,1
2020-11-01,12:32:09,我 會 善盡 我 的 職責 ， 在場 的 每 一 個 人 都 不會 死 ！ ！ 燃炸 ！ ！ ！ ,1
2020-11-01,13:13:15,空前 盛況 ， 威秀 加開 兩 個 廳 ， 三十 分鐘 一 場 ， 沒有 辜負 我們 的 期待 ， 有淚有笑 又 激燃 ， 我 炎柱 大哥 沒有 輸 ＞＜ ！ ,1
2020-11-01,13:20:59,看過 漫畫 再 來 看 ， 還是 要 給 滿分 五 分 的 評價 。 ,1
2020-11-01,13:35:17,正體 來 說 好看 是 好看 ， 但是 炭治郎 的 哭聲 是 敗筆 ， 然後 知道 這 部 電影 結束 要 出 玩具 後 覺得 ， 消費 悲傷 的 行為 蠻 明顯 的 ... ,1
2020-11-01,15:19:20,好看 ~ 真 好看 ~ 真的 好看 ~ 真的 超 好看 ~ 真的 非常 好看 ~ ,1
2020-11-01,15:19:59,""" 就算 被 自己 的 軟弱 和 無力 擊垮 在 地 ， 你 也 要 燃起 鬥志 咬緊牙關 向 前 邁進 ""
"" 即使 停下 腳步 蜷伸 蹲坐 ， 時間 也 不會 等 你 ， 不會 靠 向 你 和 你 共擔 悲傷 。 "" ",1
2020-11-01,15:42:34,"動畫 流暢度 、 效果 很 讚
 音效 、 情感到 位
 人物 的 描寫 很 細膩
 追完 第一 季 的話 感觸 會 再 升級 ",1
2020-11-01,15:45:39,炎柱 大哥 ， 實在 是 太 感人 了 ， 炎柱 不能 亡 ， 雖然 漫畫 看完 了 ， 但是 還是 留 著 淚 出來 ... ,1
2020-11-01,16:07:43,"熱淚 迎 框   內心 慷慨 激昂 

 完全 想像 不到 下 一 部 的 劇情 走向 ",1
2020-11-01,16:41:37,"沒 看 漫畫覺 的 好看
 但 要 注意 
 以為 自己 看過 漫畫 就 很 屌 邊 看 邊 爆雷 的 屁孩 ",1
2020-11-01,16:53:32,"昨晚 把 1-26 集動 慢 一 次 看完 , 今天 中午 接著 去 看 劇場版 ~ 
 真的 好看 ! 推爆 ! ! ! 最後 完全 沒想到 那麼 感人 . . . 期待 之後 的 動漫 ~ ",1
2020-11-01,17:20:44,超級 無敵 好看 ！ ！ ！ 建議 要 看 大 螢幕 ！ ！ ,1
2020-11-01,18:03:46,音樂 和 畫面 都 屬 佳作 ， 喜歡 這 部 電影 傳遞 的 “善 意” ， 以及 面對 離別 時 正確 的 態度 。 ,1
2020-11-01,18:30:48,"熱血 又 感人 ！ 動畫 很 細緻 
 大家 記得 不要 偷錄 也 不要 偷拍片尾發 限 時 唷 
 這 次 日本 很 注重   如果 有 抓到 
 未來 可能 都 不 在 台灣 上映 了 ",1
2020-11-01,18:46:26,歡笑 又 感人 ， 非常 值得 進 戲院 觀看 👍 ,1
2020-11-01,21:17:27,"搞笑 卻 又 非常 感人
 動畫 部分 也 做 的 很 細緻 ",1
2020-11-01,21:51:23,好 久 沒有 進 戲院 看 動畫 了 ~~ 雖然 已經 把 漫畫 跟 動畫 看完 ！ 但是 今天 看完 、 最後 的 二十 分鐘 哭 到 不行 ！ 太 感人 了 啦 ！ ,1
2020-11-01,22:03:40,過程 的 鋪陳 都 很 緊湊   多 了 很多 漫畫 沒有 畫出來 的 情感 堆疊   如果 希望 觀看 品質 好 點 推薦 午夜場   或是 晚點 再 去 觀看 ,1
2020-11-01,22:11:35,不 小心 太 入戲 會 很 受不了 自己 會 突然 很 莫名 的 哭 了 😫😫 ,1
2020-11-01,22:30:42,之前 看 漫畫 ， 覺得 炎柱 不 太 強 ， 沒 兩 下 就 死 了 。 今天 看完 動畫版 ， 整 個 對 炎柱 超 敬佩 ， 真 男人 ， 帥氣 ,1
2020-11-01,22:55:52,好看 好看 好看 好看 好看 好看 好好 看 ,1
2020-11-01,22:58:55,太 熱血 太 感人 了 啦 ！ ！   二 刷 也 不為過 ～ ,1
2020-11-01,23:21:03,給 五 顆 星 真的 太少   謝謝 木棉花 讓 台灣 影迷 這麼 快 可以 看到   謝謝 幽浮社 細心 的 製作   頃 一定 要 進 電影院 支持   期待 後續 的 動畫 發展 全部 由 幽浮社 製作   看完 很 感動   滿足   一定 要 再 刷 個 幾 次 🔥🔥🔥 ,1
2020-11-02,00:09:38,"真的 好好看 ～ 雖然 都 知道 結局 ～ 但 動畫 做 的 好 好看 ～ 真的 笑 著 進去 難過 的 出來 ～ 
炎柱 真的 真的 很 帥 ～ 面對 恐懼 也 不要 放棄 ～ ",1
2020-11-02,00:51:55,5星 太少 ， 我 想 跟 6星 ， 漫畫 雖然 看完 了 ， 但是 看 了 電影 還是 哭 了 ... ,1
2020-11-02,01:47:36,可惜 只 能 給 五星 ， 熱血 動畫 看到 哭 ， 真的 很 好看 ,1
2020-11-02,01:49:00,"身為 柱   作為 後輩 的 後盾 是 理所當然 的 事 
 身為 柱   是 誰 都 會 這麼 做 ",1
2020-11-02,01:52:01,"慶幸 沒 看過 漫畫 ， 帶 著 從 沒 看過 鬼滅 的 女友 一起 去 ， 看完 出來 我 只 問 他 一 個 問題 ， 你 知道 為什麼 這 個 動畫 這麼 火紅 了 吧 . . 
 他 給 我 的 評語 是 ， 咻咻 咻 砍砍 砍 ， 好看 ！ 
 燃爆 .. ",1
2020-11-02,02:56:01,"我 真的 沒辦法 用 文字 來 評論 ， 
 我 真的 第一 次 在 電影院 看 動畫片 ， 看傻 了 眼 ， 並 不 是 不 好看 的 傻眼 ， 而是 所有 內容 都 讓 我 太 震驚 了 ， 最後 淚流 不止 聽完 整 個 片尾曲 ， 口罩 沒有 一 處 是 乾 的 。 ",1
2020-11-02,03:03:21,"真的 好看 ！ ！ 真的 超級 感動 的 ！ ！ 
 我 願意 多 刷 幾 次 ",1
2020-11-02,08:12:14,超 好看 ~ 推爆 ~ 可惜 只 能 5 顆 星 ， 不然 給 10 顆 也 可以 ！ ,1
2020-11-02,08:18:31,超高水準 動畫片 ， 戰鬥 超熱血 ， 劇情 也 感人 ， 讚讚 讚 ,1
2020-11-02,10:54:24,"正 因為 會 衰老 、 死亡 ， 人類 這 種 生命 短暫 的 生物 才 顯得 尊貴 。 就算 被 自己 的 弱小 擊敗 ， 還是 要 咬緊牙關 向 前 邁進 ， 因為 時間 不會 等待 你們 。 
 只要 是 柱 ， 都 會 為了 保護 後輩 挺身而出 ， 從 今 以後 ， 就 要 由 你們 來 擔任 支撐 鬼殺隊 的 柱 。 ",1
2020-11-02,12:15:42,感動 死 ， 音效 配樂 超 震撼 ， 水準 很 高 ， 本來 看 漫畫 還 沒 那麼 感動 的 ， 真的 要 到 電影院 看看 才 能 體會 二 刷 也 願意 ！ 立馬 被 炎 柱圈粉 XD ,1
2020-11-02,13:45:54,"好看 死 了 ! ! 
嗚嗚嗚嗚嗚 ~~~~~~
 後面 一直 哭 ",1
2020-11-02,14:01:05,"這 應該 是 我 這 輩子 看過 最 好看 的 卡通 電影 ， 
 給 我 的 震撼 是 漫畫 的 1000 倍 
 都 知道 劇情 了 竟然 還可以 這麼 感動 跟 超乎 意料 的 震撼 ， 真的 是 嚇死 我 了 ， 這 部 電影 一定 會 紅 。 ",1
2020-11-02,14:47:20,Nice movie !  You ’ll ex perience a d if ferent life ! ,1
2020-11-02,16:32:36,"很少 登入 留言 ， 為 此 來 告知 想 看 的 人 

 請 先 去 補 動漫 的 進度 再 進場 ， 這 非 獨立 電影 而是 接續 動漫 

 然後 看過 漫畫 的 就 先 別 爆雷 了 

 我 也 看完 全部 漫畫 ， 是 說 漫話 呈現 的 與 電影 帶給 我 的 情感 完全 不 一樣 

 後面 炎柱 的 一些 話 真的 有 被 感動到 ( 我 是 沒 哭 啦 朋友 有 哭 XDXD ) ",1
2020-11-02,19:29:15,看過 原作 ， 劇場版 把 原作 的 戰鬥 畫面 昇華 到 極致 的 程度 ， 加上 原作 對 感情 的 描繪 ， 劇場版 也 原汁 展現出來 ， 真的 太 猛 了 ， 整 場 看 的 很 過癮 ， 其實 沒 看過 原作 的 也 看 得 懂 ， 只是 可能 會 不 太 熟 主角團 四 人 ， 但 一定 會 認識 炎柱 ， 因為 以 動畫黨 來 說 ， 對 炎柱 的 認識 也 不足 ， 所以 就 兩 小時 內 能 讓 觀眾 認識 炎柱 ， 真的 很 厲害 ， 不用 像 大部分 動漫畫 花 了 好多 集 才 瞭解 一 個 角色 ， 整體 很 滿意 ， 堪稱 今年 最 強 電影 ,1
2020-11-02,20:14:25,看 1 ~ 24 集 會 哭 的 . 看 電影版 記得 要 帶 衛生紙 ,1
2020-11-02,20:43:08,最 激動 的 橋段 突然 安靜下來   憋 著 不 爆哭 真的 快 窒息 。 裡面 很多 王道 的 經典 台詞   真的 賺 人 熱淚 ,1
2020-11-02,22:43:06,"整體 來 說 建議 看完 漫畫 或 動畫 再 來 看 劇場 版
 對於 人物 基本 的 認識 很 重要 
 尤其 是 那 四 人 小組 ~~~
 至於 這 次 的 主角  炎 柱
 反倒 是 劇情版 介紹 的 比 動漫畫 還 多 ~~
 整體 劇情 音效 在 大 螢幕 上 看 就是 震撼 
PS : 最後 記得 帶 衛生紙 阿~~~ 快 結局 時 附近 的 人 都 在 啜泣聲 擦 眼淚 ~~~ ",1
2020-11-02,23:25:15,"票房 勢如破竹 , 真的 有 其 道理 
 值得 進 戲院 觀賞 
 好看 ~ ! ! ",1
2020-11-03,01:15:01,我 覺得 真的 好看   打鬥 特效 、 畫風 都 做 得 很 好   很 帥  boss 也 夠 強   有些 橋段 也 蠻 搞笑 的 😂 最後 也 真的 很 感人   主角 跟 炎柱 講話 都 蠻 有 人生 哲學 的   可惜 的 是 沒 什麼 劇情   但 我 覺得 鬼滅 就 是 偏打鬥 特效帥 的 作品   所以 劇情 單薄 其實 也 沒 差😂 ,1
2020-11-03,02:06:18,真的 很 好看 也 很 感人 ， 特效 也 很 猛 ， 非常 推薦 ！ ,1
2020-11-03,07:58:40,好看 好看 好看 好看 好看 . . . . . . . . . . . . . ... ,1
2020-11-03,09:06:58,"好看 ， 尤其 到 後面 炭治郎 在 跟 炎柱 在 說話 那 一 段 真是 太 感人 , 大推 。 ",1
2020-11-03,10:48:19,實在 是 太 好看 ， 看完 一 整 個 很 熱血 ， 有 讓 人 感動 又 心疼 的 細膩 情感 ， 又 有 特效 強烈 震撼 的 畫面 ， 剪輯 接續 又 做 得 非常 到位 ， 這 部 在 各 方面 都 顧及 的 恰到好處 ， 已經 很 久 沒 享受 這 種 樂趣 了 ， 準備 來 二 刷 ,1
2020-11-03,12:01:35,炎柱 我 大哥   ， 會 按噓 的 都 是 死 阿宅 ,1
