date,time,headline,label
2020-11-13,16:31:29,"如果 以 一 部 獨立 的 電影 來 看
 這 實在 不 是 一 部 好 電影
 要 劇情 沒 劇情 
 要 細膩 場景 也 沒有 
 更 不要 說 拿來 和 宮崎駿 和 你 的 名字 比 列
 這 根本 不 在 一 個 天平 上 好不好 

 票房 好 未必 就是 好 電影 
鐵達尼號 也 沒 被 列為 偉大 的 經典片 

 這 就 只 是 一 部 同人誌 覺得 很 棒 的 動畫 片
 尤其 是 漫畫 愛好 者 

 給 一 顆 星 是 平均 一下 滿意度
 而且 也 沒有 不 給 星 的 選項 
 這 短評 就 是 希望 不要 給 抱 著 想 看 你 的 名字 或 宮崎駿 電影 影迷
 像 我 一樣 的 被 這些 五星 的 網友 短評 騙 進場 而 看 得 很 無奈 --
 ( 有 網友 回應 這 評論 說 -- 畫 不 畫 得 出 這 種 漫畫 . . . 你 行 嗎 ? --
 顆顆 -- 我 當然 畫 不 出 -- 但 難道 影評 都 要 會 拍 電影 嗎 ? 書評 一定 會 寫 書 嗎 ? 
 還 有 網友 說 -- 可惜 平均 分數 跟 票房 還是 打臉 你 了 
顆 顆 我 都 說 了 很多 賣座片 也 是 很 芭辣 的 劇情 --
 至於 說 -- 明明 就 是 不同 類型 的 動漫 你 拿來 做 比較 ? ? 
君 不 見 記者 去 訪問 宮崎駿 問 東 問 西 的 嗎 ? 

 大家 覺得 好看 我 也 沒 意見 
 電影本 就 是 見仁見智
 歡喜 就 好 ",0
2020-11-14,15:57:46,"剛 追完 鬼滅 之 刃 的 動畫 跟 漫畫 ， 這 部 劇場版 就 是 動畫 最 新 的 幾 集 搬到 電影院 去 放 而已 ， 沒有 獨立 的 劇情 ， 原本 就 很 感動 的 橋段 ， 放 在 哪 都 是 很 感動 。 
    但 以 電影版 來 說 還是 沒有 到 很 出色 的 地方 ， 劇情 、 出場 人物 都 太過 單調 ， 豐富度 也 是 遠遠 不 夠 ， 以 剛 完結 的 鬼滅 來 說 ， 出 這 電影 來 給 原本 的 粉絲 來 說 是 很 棒 的 福利 ，   
 但 與 其他 熱門 動畫 的 電影 來 說 差距 還是 滿 大 的 。
     近期 因為 疫情 的 關係 ， 沒 什麼 電影 大作 ， 鬼滅 才 得以 殺出 重圍 八 ! 去 電影院 看看 也 不錯 ， 不過 鬼滅 的確 是 一 部 不錯 漫畫 ， 整體 劇情 很 短 ， 設定 也 簡單 好懂 。 ",0
2020-11-14,19:47:58,動畫片 在 家 看 就 好 . . . 幫 平衡 分數 ,0
2020-11-15,01:10:19,看完 了 ， 人生 中 第一 部 去 戲院 看 的 日本 動畫 電影 ( 因為 我 覺 的 電影院 就 是 要 看 大 製作 的 片 ， 日 韓 電影 我 是 不會 去 戲院 看 的 ) ， 是 不 難看 ， 但 也 沒有 那麼 神 ， 劇情 早 就 知道 ， 但 因為 太多 人 推薦 ， 所以 去 看看 ， 看 有 多 神 ， 前面 真的 蠻 拖戲 的 ， 我 還可以 去 上 個 廁所 ， 後面 人家 說 很 感人 的 部份 ， 我 完全 無感 ( 看 電影 從 沒 哭 過 ， 復仇 者 終局 之 戰 也 一樣 ) ， 整 部 看下來 ， 我 覺得 打下弦之五 還 比 電影 精彩 ， 我 的 結論 就 是 : 是 一 部 不 難看 的 電影 ， 但 沒有 去 戲院 看 的 價值 ， 基本 上 ， 等 DVD 就 好 。 ,0
2020-11-17,21:59:30,"我 是 有 看過 鬼滅 漫畫 劇情 的 人 ~ 我 覺得 非常 感人 好看 ~
 只不過 , 再 好看 的 動畫 , 總是 有 美中不足 的 地方 ~ 
 像是 上弦叁 的 打鬥 與 特效 方面 . . 真的 有點 美中不足 .. 
 不過 , 大哥 的 特效 與 整體 的 震撼度 , 真的 非常 厲害 ! 
 但 反而 讓 我 更加 驚艷 感人 的 是 炭治郎 在 最後 哭 的 地方 . . . . 真的 會 讓 人 不 知覺 落淚

 我 覺得 鬼滅 就算 你 看過 漫畫 ~ 還是 可以 來 看看 這 劇場 版
 雖然 他 有 美中不足 , 但 從 前面 ~ 最 後面 你 都 會 感到 相當 的 感動 
柱 . 真的 不 簡單 阿 !   加上 大哥 和 母親 的 對話 . 更 是 整 部 戲 的 精華 ! 
 感動 萬分 ",0
2020-11-17,23:36:58,好看 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ccc ,0
2020-11-18,01:54:45,總 覺得 被 追捧 的 太 高 了 ， 劇情 有 感人 ， 但 就 缺少 了 我 認為 動畫版 的 細膩度 ， 就 覺得 只 是 卡通版 的 電影 ， 給 3 可 星 是 為 了 平衡 一下 過 高 的 星星數 。 ,0
2020-11-18,11:16:10,"除了 一 堆 小 屁孩 喜歡 鬼滅 這 部 電影 外 ~ 
 還 有 兩 種 人 

 一 種 是 跟 風 ， 管 心 裡 到底 喜歡 不 喜歡 ， 稱讚 就 對了 ， 不然 感覺 自己 好像 沒 鑑賞力 ， 跟 不 上 社會 ， 還 會 有 同儕 的 異樣 眼光 . . 
 一 種 是 平常 沒 在 看 動漫 ， 所以 看 了 覺得 ~ㄟ  還 真 不錯 ， 然後 喊 著 這 種 當然 不能 跟 宮崎駿 動畫 電影 比 啊 . . 因為 心 裡 就 把 他 列為 比 宮崎駿 電影 更 Low 的 等級 .. 


 真的 愛 看 動漫 又 不 是 小屁孩 的 人 ， 看 了 真的 覺得 還好 . . . ， 當然 也 可能 有 喜歡 動漫 的 人 喜歡 這 部 。 

 比 他 好 的 動漫 多 太多 了 ， 幾十 、 百 部 以上 ， 只 是 一 堆 人 根本 平常 沒 在 看 動漫 ， 就 來 個 一 日 動漫迷 這樣 ， 就 像 一 日世足迷 ， 平常 沒 在 關注 ， 世足 的 時候 表現 得 多 愛 足球 ~  為什麼 ？   因為 這樣 跟 不少 人 有 同樣 話題 ， 還可以 一起 去 運動 餐廳 吃飯 喝 酒 看 世足 ， 打卡 show 一下 . . 

 然後 還 批評 不 怎麼 喜歡 鬼滅 電影 的 人 ， 說 他們 沒 心 、 心 中 無 愛 ， 不 懂 . . 甚麼 之類 的 . . ， 哼哼 ",0
2020-11-20,00:17:39,看完 TV 去 看 電影 後 . . . .   前面 真的 太 拖 了 ! 不如 鋪陳 在 炎柱 上面 ， 效果 會 來 的 更 好 ， 只有 上旋 出現 後 很 熱血 精彩 ， 可惜 了 。 ,0
2020-11-21,00:21:13,真的 是 看 了 評價 才 去 看 這 部 電影 ，   即便 我 不 是 動漫迷 也 無法 認同 這 部 電影 是 好看 。 熱愛 看 卡通 電影 的 真的 無法 認同 ,0
2020-11-21,01:10:07,很 不錯 ， 情感 部分 很 充足 以外 ， 並且 打殺 畫面 也 是 很 精彩 ， 理解 動漫迷 了 ， 哈哈 ， 只是 如果 縮短 至 1.5 小時 會 給 它 5 顆 星 ！ ,0
2020-11-21,15:36:36,"厚 真的 哭慘 了 QQ , 還 囑咐 炭志郎 一 行 人 要 努力 成為 柱 , 我 給 4.5 顆 星 , 火柱 誓死 努力戰 到 最後 一 口 氣 的 精神 值得 我們 學習 👍 ",0
2020-11-22,11:20:27,客觀 來 說 有點 網路 評價 有點 誇大 了 ， 整體 來 說 只 能 說 還 不錯 ~ 但 還 不 到 個人 看過 覺得 非常 好看 的 程度 ； 不得不 說 配樂 及 打鬥 畫面 極 佳 ， 但是 劇情 稍嫌 薄弱 ， 有些 橋段 太多 太過 了 。 看過 動畫 想 知道 後續 的 劇情 ， 還是 值得 來 看 的 ~ ,0
2020-11-25,19:25:42,感覺 跟 用 電腦 看 的 動畫 差不多   不錯 看 但 沒 到 那麼 高分 ,0
2020-11-27,02:53:29,放假 同學 揪去 看 （ 他們 都 二 刷 了 ， 叫 我 一定 要 看 ） 沒 看 過 動畫 ， 不要 輕易 去 看 . . . . . . 很多多餘 的 搞笑 和 台詞 . . . . . 非常 尬 . . .2 分 給 音  效 （ 請 不要 嘴 我 沒 去 看 ， 我 就是 去 看 了 ， 才 來 留言 ） ,0
2020-11-28,00:02:41,配樂 真的 厲害 ， 不過 炭治郎 真的 很 吵 ， 另外 看 這 個 就 在 那邊 說 什麼 好 哭 什麼 的 是 要 多 幼稚 ， 可以 好好 去 體驗 現實 生活 嘛 。 ,0
2020-11-28,13:38:17,"帶 著 小朋友 去 看 早場 ， 小朋友 的 回應 是 的 ， 精彩 刺激 音效 強大 ～～
 而 我 這 位 做 父親 的 ， 覺得 裡面 講 的 非常 多 的 親情 意境 ～～
 最後 煉獄 的 犧牲打 ， 讓 我 周邊 觀看 的 都 淚汪汪 ， 但是 其實 煉獄 最後 所 想 做 的 就是 得到 他 離世 媽媽 給 他 的 最後 肯定 ～～ 你 是 最 好 的 ～～～
 一 部 動畫 ， 很多 觀看 方式 很多 自我 意象 ～～
 建議 有 喜歡 的 朋友 ， 都 可以 去 看看 ～～
 畢竟 TV版 的 我 才 看 過 四 集 . ... ",0
2020-12-02,00:32:58,"有 神 配樂 跟 不錯 視效   可是 故事 鋪陳 很 爛 的 電影 
明明 電影化 但 整 個 故事 節奏 還是 TV 的 模式   這 點 很 糟糕   能 明顯 看出來 集 與 集 之間 的 切割點
 導致 沒有 看 電影 的 感覺   而是 看 四 部 TV 集數 合 在一起 
炭志郎 一 堆 內心 台詞 感覺 很 沒 意義   還 常常 打亂 故事 節奏
 每 次 都 準備 要 熱血 起來   又 被 他 內心 台詞 卡掉 情緒 
 電影 最 大 的 賣點 明明 是 壽杏郎 的 犧牲
 如果 是 合格 的 編劇 應該 把 故事 焦點 側重 在 他 身 上 而 減少 其他 沒 意義 的 地方   我 一點 也 不 想 看 善逸 跟 伊之助 的 搞笑
 最後 整 部 戲 最 熱血 的 反而 不 是 大哥 的 犧牲   而是 炭志郎 被 魘夢 擊暈 屢敗屢戰 的 片段   因為 只有 那 一 段 的 情緒 鋪陳 最 連貫
 我 覺得 鬼滅 最 大 的 優勢 是 梶浦 的 配樂   動畫 有 八成 張力 都 靠 配樂
 可是 故事 節奏 真的 爛   明明 有 神配樂 跟 佳 特效   結果 故事 節奏 常常 搞 到 後 兩 者 只 發揮 六十 分 實力
 讓 我 想起 Youtuber  Mr .   Enter 對 動畫 的 一 段 評論 
 好 劇情 救得了 爛 畫面   但 好 畫面 卻 救不了 爛 劇情 ",0
2020-12-02,00:52:03,真心 覺得 普普 ， 拜 疫情 所 賜 最近 沒 上 甚麼 強片 才 能 有 這樣 的 成績 ! 前面 太 拖戲 ， 看到 我 睡著 。 後面 打鬥 不錯 但 太 短 ， 以 電影 來 說 真的 不 夠 精彩 。 之前 看 的 海賊王 電影 我 還 覺得 比較 好看 咧 ,0
2020-12-02,08:01:57,整體 下來 算 普通 不 難看 ， 但 整體 節奏 到 後面 其實 算 有些 混亂 ,0
2020-12-04,09:58:27,只有 後面 1/3 精彩 ， 前面 好 長 一 段 真是 想 直接 跳過 ！ ,0
2020-12-05,08:04:34,前面 2/3 還 蠻 平淡 的 … 後面 的 1/3 有 把 分數 拉起來 ， 整體 來 說 是 好看 的 。 ,0
2020-12-07,17:38:21,真心 覺得 很 普通   比 tv 規格 好 點    只有 後面 3/1 打鬥 好 點 ,0
2020-12-10,03:07:07,過度 神化 造成 有點 失望 。 特地 看完 動畫 才 看 電影 ， 事先 知道 這 不 是 獨立 故事 ， 而 只是 動畫 劇情 的 接續 ， 看完 這 部 覺得 確實 沒有 電影 的 格局 。 前面 作夢 太過 冗長 ， 跟 自以為 搞笑 的 梗 ， 不 好笑 又 很 煩 ， 其實 TV版 就 有 這 種 感覺 了 。 後面 才 好看 起來 ， 但 回憶 跟 嘴炮 的 時機 差 ， 很 斷 情緒 。 結尾 也 很 倉促 ， 總結 就是 只有 戰鬥 畫面 好看 。 好好 整理 劇本 放 在 TV版 27 ～ 30 集 感覺 會 比較 適合 。 ,0
2020-12-12,21:16:25,"大爛片   真的 很 無聊   沒 什麼 劇情 
 還是 回家 洗洗 睡 好 ",0
2020-12-13,19:00:21,沒有 想像 中 好看 ， 但是 聲光 效果 不錯 ,0
2020-12-14,15:42:42,"這 似乎 只是 連載 的 其中 一 段 而已 
 並 不 是 新 劇情 失望 透 了 ",0
2020-12-14,18:29:00,"把 動畫 追完 才 進 電影院 看 
 前面 有點 無聊 ， 但 後面 有 拉起來 
 動畫 蠻 有 氣勢 的 ， 最後 炎柱 的 部分 
 很 感動 也 很 可惜 ， 看 了 一直 流淚
 期望 不要 太 高進去 看   否則 會 有點 失望 
 感覺 有 續集 ... ",0
2020-12-29,15:05:54,"前 半 段 比較 鬆散 ,   中 後段 漫漫 精彩 ,   最後 那 場 打鬥 是 高潮 ",0
2021-01-01,01:25:48,不 太 喜歡 ， 前 半 部 看完 覺得 有點 無言 ， 感覺 是 不用 動 腦 的 電影 ， 不過 身邊 的 小學生 好像 蠻 喜歡 的 ,0
2021-01-01,07:14:40,有 溫馨 、 恐怖 、 感動 ～ 追完 動漫 再 看 會 更 懂 。 ,0
2021-01-05,02:42:05,一 部 作品 被 粉絲 搞臭 ， 原本 就 沒有 一 個 作品 可以 滿足 所有人 ， 為什麼 都 不能 接受 別人 批評 ？ ,0
2021-01-06,11:23:36,這 片 的 價值 就 只有 幫助 寒冬 的 電影院 補血 而已 … ,0
2021-01-08,21:37:27,主角 的 內心 獨白 依舊 冗長到 讓 人 出戲 ， 唯一 的 優點 就 是 出招式 的 特效 ， 其餘 的 真 得 過於 矯情 . . . 我 中間 幾度 打呵欠 ， 但 還是 值得 一 看 ,0
2021-01-17,19:43:50,覺得 還好 ， 沒有 到 很 好看 ， 至少 我 沒有 哭 的 感覺 ， 與 神 同行 第一 部 、 雞 不可 失 還 比較 很 好看 ,0
2021-03-22,23:14:23,線上 影音 平台 到 現在 還 不 出 正版 是 怎樣 ？ ,0
