date,time,headline,label
2021-04-12,00:27:13,"整體 剪輯 、 細節 、 台灣 元素 都 恰到好處 ， 
 但是 ， 
 劇情 設定 上 ， 
 女 主角 有 穩定 工作 ， 有 地方 住 ， 到底 怎麼 可能 走頭無路 成 這樣 。 
 男女主 相愛 的 部分 鋪陳 也 很 薄弱 ， 因為 香香 的 至於 死纏 爛打 到 這 種 程度 ？ 
 結論 ， 真的 很 羨慕 可以 從 這 部 電影 享受到 樂趣 的 人 。 ",0
2021-04-12,00:57:42,"演技 給 五分
 劇情 爛給 三分
 折衷 四 顆 星 ",0
2021-04-12,02:16:26,邱澤 很 會 演 ！ 把 男人 的 純真 和 熱情 演 的 收放 自如 ！ ,0
2021-04-12,14:07:13,爛 劇情 ， 男主 EQ 有夠 低 ， 什麼 話 不能 講 都 不 知道 ， 有夠 垃圾 ,0
2021-04-12,14:43:09,好 難看 ， 劇情 好爛 ， 有些 選角 超出 戲 ， 而且 真的 在 2014 嗎 ？ 時空 好 錯亂 。 整 部 電影 畫面 角度 都 抓 的 超怪 ， 看 得 有夠 不 舒服 。 ,0
2021-04-12,19:21:52,"一 開始 看 就 知 是 老套 的 劇情 
 男女 主角 演技 不錯 有 撐起 這 部 電影 
 不過 電影 設定 時空 背景 在 2014  
 呵呵   竟然 沒有 一 個 人 在 玩 智慧型 手機 耶
 背景 設定 怪怪 的 ~~
 還 有 為什麼 台灣 的 男 主角 一定 要 演 得 很 渣   然後 背後 很 愛 女生 這樣 
PS : 這 部 電影 多 給 一 顆 星   是 因為 台語 講 很多   台味 十足 ",0
2021-04-14,22:14:24,爛死 了 ， 翻拍 最後 還 悲劇 收場 ⋯⋯ ,0
2021-04-15,23:17:55,一 開始 就 知道 後面 的 劇情 ， 雖然 兩 位 演員 演技 都 很 好 ， 但是 裡面 一直 打打殺殺   罵 髒話 ， 討債 這 種 工作 ， 被 塑造成 好像 很 厲害 ， 對 社會 有 不良 影響 ，   台灣 可以 拍 一些 別 類型 的 片 嗎   這 真的 很 沒 深度 ,0
2021-04-16,00:42:10,完全 無法 喜歡 男主 的 個性 啊 ， 不 溝通 、 衝動 、 做 事 不 考慮 後果 ， 這 種 男人 超雷 的 ,0
2021-04-16,10:59:09,普通 而已 ， 太 過度 吹捧 這 部 電影 ! ,0
2021-04-16,21:23:53,演員 真的 演 得 很 棒 很 細膩 ， 只 可惜 已 現代 時間軸 來 說 ， 服裝 真的 太 刻意 復古 風格 了 ， 會 讓 人 分身 懷疑 時間 軸 到底 訂 在 什麼 年代 。 唯一 的 美中不足 ,0
2021-04-17,11:03:27,一 開始 還 很 期待 ， 結果 是 翻拍 超無言 ,0
2021-04-18,00:07:09,導演 的 MV 作品 我 都 很 喜歡 ， 這 次 首次 挑戰 大 螢幕 ， 改編 韓國 電影 ， 加入 了 在地化 元素 和 獨特 的 台式 浪漫 ， 雖然 說 劇情 走向 沒有 太 大 的 意外 ， 但 情感 堆疊 的 不錯 ， 還是 令 我 感動 ,0
2021-04-18,01:08:53,"到底 哪裡 好看 ··· 超普
 不 是 故意 刷負 評
 但 真的 沒 你們 說 得 這麼 好 。 。 ",0
2021-04-18,01:52:46,"個人 認為 後面 結束 有點 勉強 ， 應該 見好 就 收 ， 硬 要 加入 一些 親情 戲碼 、 過世 戲碼 有點 多餘 。 
 這邊 提到 兩 位 演員 真的 超 會 演 ， 第一 名 一定 是 邱澤 ， 再 來 就 是 主角 的 侄女 （ 很 意外 吧 ） 很少 看見 童星 這麼 會 演 。 ",0
2021-04-18,16:50:45,我 覺得 還 不錯 ， 不會 睡著 的 電影 ， 又 哭 又 笑 的 ， 男女 顏值 頗 高 ， 只 是 結局 … 嗚嗚 嗚嗚 : ( ,0
2021-04-19,14:30:40,好多 人 跟 我 說 看 了 多 感動 ， 哭 到 發抖 。 但 我 看完 整 個 找 不 到 哭 點 ， 只 覺得 女 主角 衰 到 爆 ， 很 煽情 又 沒 甚麼 新意 。 ,0
2021-04-19,23:13:01,看 演技 就 好   這 種 冤冤相報 的 感情債 可 不 是 好事  別 誤導人 ,0
2021-04-20,00:08:56,"大家 生活 是 有 多 不 順遂 ， 看 這樣 的 演技 和 故事 就 可以 哭出來 ？ 
 一 顆 星 是 給 監 製程 偉豪 的 ， 期待 你 編導 下 一 部 作品 ~~ ",0
2021-04-20,09:09:59,"茄子 蛋 歌 好聽 
 男女 主角 互動 自然 
 社會 底層 親情 催淚
 稍嫌 狗血 ， 但 整體 不錯 👍 ",0
2021-04-20,10:29:53,"看過 台版 跟 韓版
 韓版 拍 的 故事 比較 流暢 ， 人物 刻劃 也 比較 細膩 ， 
 「 不 標準 情人 」 
 有 興趣 也 可以 看看 ",0
2021-04-20,15:21:21,"希望 可以 走出 國片 從古以來 的 路線 : "" 販賣 悲情 ""  跟  "" 講 台語 就 要 搭配 粗俗 的 用語 或 形象 ""  ， 他 不 是 什麼 不 好看 的 片   但 就是 劇情 老套 、 刻意 煽情 、 沒有 新意 ， 甚至 不 合 邏輯 或 道德 ， Lulu  那 個 角色 跟 邱澤 的 關係 ,   最後 還 去 參加 ( 不 破梗 ) . . . . 合 邏輯 嗎 ? . . . . .   值得 稱讚 的 地方 :   演員 演技 都 值得 稱讚   整體 影片 的 質感 、 美術 、 色調 、 忠實 呈現 台灣 的 巷弄 街景 、 及 影片 中 主角 在 台灣 可能 的 居住 環境 ",0
2021-04-21,19:33:13,"台灣人 水準 真 低
 拍 8+9 討債 一 堆 人 叫好 ",0
2021-04-22,00:11:57,老梗 ， 結局 是 感人 ， 但 我 沒 哭😂 😂 🤔 ,0
2021-04-22,00:19:30,我 今天 終於 看 了 當 男人 戀愛 時 ， 我 居然 都 沒有 想 哭🤔 ， 我 覺得 應該 是 要 有 經歷 過 的 人 會 比較 傷感 ， 再 來 劇情 我 覺得 還好 😅 ， 存粹 個人 想法 ！ ,0
2021-04-22,05:07:52,"這 部 真的 無法 , 希望 國片 能 再 加油 ... ",0
2021-04-22,08:25:42,真的 有夠 灑 狗血 ， 但 兩 個 浮誇 的 朋友 哭 的 要 死 🤣 ,0
2021-04-22,22:05:58,"認真 說 蠻 難看 的 ， 一 整 個 劇情 讓 我 無 感 , 頭髮 剃掉 好看 多 了 ",0
2021-04-23,00:58:25,不會 溝通 只 用 情緒化 來 凶 女生 不 是 個 男人 的 行為 。 有待 改進 。 ,0
2021-04-23,01:42:16,這 劇情 真的 很 爛 ， 整 天 打打殺殺 ， 台語 又 不 到 地 ， 看 了 一直 皺眉頭 ， 而且 男人 捨得 自己 的 女朋友 難過 ， 遇事 都 不 講 就 是 男人 嗎 ？ 或許 騙得了 一 次 ， 騙不了 永遠 ， 孝子 誰 都 可以 當好 嘛 ！ 男人 這 個 腳色 真的 不 適合 這 部 。 ,0
2021-04-23,09:37:55,"是 不錯 看 ， 但是 不 是 抄襲 大陸 段宏楠 他們 拍 的 電影 ？ 因為 他們 一 兩 年 前 就 拍完 了 ， 劇情 都 是 一樣 段宏楠 他們 的 也 是 討債 也 是 愛上 欠債人 的 女兒 ， 也 是 用 彩色 筆畫 表格 ， 也 是 要 一起 付錢 租 店 ， 最後 也 是 被 陷害 被 抓 也 是 生病 提早 放出來 ， 也 是 去 討 他 那 份 錢 ， 最後 也 是 死 了 

段 宏楠 電影 叫做 江南 花火 ！ 你們 大家 去 看看 就 知道 我 為什麼 說 是 抄襲 ！ 也 因為 人家 比較 早出 這 電影 居然 劇情 都 一模一樣 ",0
2021-04-25,09:57:59,啥 款 . . . . . 安ㄋㄟ . . . . . 😂 ,0
2021-04-25,16:55:52,雖然 是 一 部 翻拍 的 電影 ， 但 卻 有別於 原版 ， 除了 大綱 相同 ， 但 呈現出 的 卻 很 不 一樣 ， 男女 主角 的 火花 也 相當 吸引人 ， 除了 lulu 讓 我 出 了 戲😅 ,0
2021-04-25,20:35:03,"就 是 一 個 臉 換成 別人 ， 就 會 想 聲請 保護令 的 男 主角 。 不學無術 、 暴力 ， 少 收債 （ 不 是 自己 的 債 ） 就 變 得 善良 ， 好好笑 。 
 這 種 電影 台灣人 推爆 真的 很 悲傷 ",0
2021-04-25,21:10:49,"這樣 鄉土劇 情節 就 能 賺到 台灣 觀眾 眼淚 ？ 
 老梗 的 悲慘 女主   永遠 台式 屁 孩 男 主   老梗 的 轉折   最後 一 個 狗血 結局   我 只 能 說 女主 這 個 人命 真 衰 啊 
 整 部 電影 說 要 傳達 父權 主義   我 真的 感受 不 到   還是 又 是 一 群 女權 主義 在 那邊 無病呻吟   自作 話題   整 個 電影 大概 就 是 用 中二 無言 老套 來 形容 ",0
2021-04-26,01:50:57,雖然 是 翻拍 ， 但 劇情 老套 ， 很 灑灑狗血 ， 但是 演員 邱澤 演技 讓 人 眼睛 一 亮 ， 其他 演員 也 都 演 的 很 好 ， 拍攝 畫面 也 導 的 很 好 ， 整體 來 說 ， 是 一 部 很 不錯 的 國產片 ， 個人 覺得 還是 值得 一 看 的 ！ ,0
2021-04-26,02:42:24,難看到 想 哭 ， 八 家將 的 發情 求嘔 人生 關 我 屁事 ， 爛 劇本 一點 正向 意義 都 沒有 ， 看 不 懂 這 部 片 想要 表達 什麼 ， 如果 觀眾 看完 一 部 電影 卻 毫無 收穫 ， 那 拍 這 部 片 只是 浪費 觀眾 的 時間 ,0
2021-04-26,04:19:38,"每 個 人 喜愛 的 電影 和 點 都 不同 ， 我 個人 比較 喜愛 【 無名弒 】 類型 。 
 這 部 是 陪 同 人 而 觀看 得 。 ",0
2021-04-27,02:21:40,除了 演技 ， 其他 真的 不 知道 哪裡 好看 了 ， 等 哭 點 等到 劇終 都 還 沒 哭😔 ,0
2021-04-27,10:40:22,翻拍 撈 一 筆 ， 拍拍 屬於 自己 台灣 的 電影 吧 ,0
2021-04-27,19:43:44,進去 電影院 後 才 之 到 是 89 電影    死屁 還 發情 最後 其實 被 塑造成 大好人    這 種 灑 狗血 劇情 一點 也 不 敢 動 也 沒有 哭 點 啊 ?    罵罵 髒話   講講 台語    台片 沒有 梗 了 ?      這 種 發情 的 89 真的 滿 會 教壞 小孩 的 ,0
2021-04-28,18:30:15,老實說 我 真的 覺得 沒 什麼 內容 ， 愛 也 愛 的 不 深刻 ， 如果 去掉 俊男 美女 ， 真的 什麼 也 不 剩 ， 而且 太 刻意 想要 製造 哭點 ， 不 是 不 支持 國片 ， 是 真的 不 好笑 ， 也 不 感動 啊 ... ,0
2021-04-29,13:34:20,"演員 演 得 很 好 
 劇本 普普通 通
 但是 還是 值得 一 看 ~ ",0
2021-04-29,23:40:01,整體 而 言 不錯 . . . 雖然 劇情 翻拍 . 但 台灣味 有 出來   很 有 風格 . .   但 後面 真的 太 拖戲 . .  1 小時 30 分 真的 極限 . . .   拍到 兩 小時 後面 讓 人 想 睡   一直 看 手錶 ... ,0
2021-04-30,01:59:37,劇情 有些 灑狗血 ， 雖然 靠 演技 及 氣氛 營造 還是 賺 人 淚水 ， 但 看完 會 覺得 空空 的 ！ ,0
2021-04-30,14:53:07,"除了 主角 演技 真的 很 棒 外 ， 其他 沒 什麼 優點 了 。 
 真 不 知道 所謂 台式 風格 到底 是 什麼 ？ 有 流氓 加上 浪子 回頭 就 台式 風格 ？ ",0
2021-04-30,16:23:47,這 是 韓國片 改編 的 吧 ？ 原版 男 主角 是 演 的 不錯 ,0
2021-04-30,22:13:02,"完全 是 去 陪看 的 , 聽 片名 感覺 是 精彩 的 一 個 為 愛 勵志 故事 , 但 看完 , 劇情 張力 沒有 完全 都 是 片斷 的 , 內容 太 淺 草草 了事   三字經   打架 ,   結局 爛死 ",0
2021-05-01,00:21:52,"第一 次 寫 評論 ！ 拜託 各位 手下 留情 不要 噓 我 . .. 
 這 部 真的 沒 劇情 沒 內容 . 後面 都 在 拖戲 . 很 想 試 著 感動 一下 . 但是 真的 沒辦法 . 國片 加油 吧 ！ ",0
2021-05-01,08:32:54,台味 十足 的 電影 ， 給 三 顆 星 不能 在 高 了 （ 純粹 給 女 主角 的 ） ！ 根本 不 值得 到 電影院 觀賞 ！ ,0
2021-05-01,14:01:32,這 片 跟 2014年 韓國片 “ 不 標準 情人 ” 根本 照抄 ， 劇情 、 人物 完全 一樣 ， 也 太 沒 創意 了 ， 害 我 跟 老婆 浪費 電影票 ， 當作 純粹 支持 國片 吧 ， 希望 國片 能 進步 ， 而 不 是 濫竽充數 。 ,0
2021-05-01,14:08:28,還是 韓國版 比較 好看 ， 希望 國片 能 進步 ， 不要 只 會 … xxx ,0
2021-05-02,01:49:36,聽到 很多 人 推薦 去 看   但 個人 覺得 劇情 很 薄弱 ⋯⋯ 哭 不 出來 ,0
2021-05-02,18:01:02,只有 霓虹燈 部分 有 中 ～～～～～～～～～ ,0
2021-05-04,17:54:19,他 的 哭 點 就 是 催淚 音樂 放下去 ， 男女 主角 一起 悲情 的 哭 ， 很 刻意 的 讓 你 跟著 情境 哭 ， 不 是 真的 因為 感動 或者 有 共鳴 而 哭 ， 對於 衝動 又 沒 大腦 ， 遇到 事情 又 不 好好 講 的 男生 ， 女 主角 就 是 很 倒楣 而已 . . . 很多 人 說 好看 ， 應該 是 最近 鬧片荒 的 關係 吧 ~ ,0
2021-05-06,21:57:25,"不錯 看 ， 但 沒有 必要 進 電影院 看
 看過 韓國版 的 ， 劇情 百分之95 一樣 
 沒有 像 我 的 少女 時代 、 那些 年 我們 追 的 女孩 
 那樣 帶給 我 感動 。 ",0
2021-05-07,20:58:55,讓 我 忍不住 來 留 短評 . . . 到底 是 誰 把 這 部 片 捧 這麼 高 ? 劇情 老套 到 不行 . . . 8+9 低下 的 部分 ， 就 看 其它 評論 吧 ~~ 這 部 片 真的 不 值得 ... ,0
2021-05-08,08:58:00,就是 如出一轍 的 台式 鄉土 文化 所 帶出 的 黑色 幽默 ， 非常 老掉牙 了 . . . 不 知道 好看 在 哪裡 ， 這 種 浪子 劇情 不如 去 看 1994年 黎明 演 的 都市 情緣 ,0
2021-05-08,11:15:20,每 個 演員 都 演 的 很 棒   respect ,0
2021-05-10,22:14:04,"我 是 先 看 韓版   再 看 台版 的 
 可能 是 因為 已經 知道 劇情  
 所以 沒有 原先 那麼 期待 
 畢竟 它 只是 翻拍 原版 的 
 我 個人 覺得 沒有 超越 原版 的 好看
 所以 去 看完 之後 是 有些 失望 的 
 劇情 都 差不多   甚至 少 了 一些 鏡頭
 要 誇 的話  
 應該 說 男主 詮釋 的 還 不錯   多 了 趣味
 以及 男主 所 需要 的 笨拙感 ",0
2021-05-10,22:16:15,衝 著 這邊 的 好評 去 看 的 . . . 只 能 說 大家 各 有 所好 。 低俗 的 台片 實在 不 是 我 喜歡 的 。 但 畢竟 是 國片 還是 給予 祝福 。 ,0
2021-05-23,12:01:39,"國片 就是 
 一 群 8+9
 美女 和 8+9
 校花 和 8+9
 乖乖女 和 8+9
 孝女 和 8+9
^_^ ",0
2021-06-04,21:06:40,整體 還 算 不錯 ， 感情 豐富 的 人 應該 都 能 看 哭 ,0
